chembl_id,canonical_smiles,primary_drug,mol_molecular_weight,mol_logp,mol_num_hbd,mol_num_hba,mol_num_rotatable_bonds,mol_tpsa,mol_num_aromatic_rings,mol_num_heavy_atoms,mol_formal_charge,mol_num_rings,mol_num_heteroatoms,mol_fraction_csp3,tox_herg_ic50_uM,tox_herg_risk,tox_cyp3a4_inhib,tox_cyp2d6_inhib,tox_cyp1a2_inhib,tox_cyp_risk,tox_ames,tox_ames_risk,tox_dili_risk,tox_bbb_perm,tox_data_sources
CHEMBL51250,COCCN(C)C(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,ChEMBL_CHEMBL51250,432.52,1.58,2.0,7.0,15.0,89.49,2.0,31.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL51305,O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCc1ccccc1Cl,ChEMBL_CHEMBL51305,484.98,3.44,3.0,6.0,14.0,89.05,3.0,34.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL51884,O=S(=O)(NC[C@H]1CC[C@H](CNCC2CCc3ccccc3C2)CC1)c1cccc2ccccc12,ChEMBL_CHEMBL51884,476.69,5.32,2.0,3.0,8.0,58.2,3.0,34.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL301289,N[C@H]1CC2C[C@@H]1c1ccccc12,ChEMBL_CHEMBL301289,159.23,1.99,1.0,1.0,0.0,26.02,1.0,12.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL48577,CCCCCCCCCCCCC/C=C1\CC(CO)(COS(C)(=O)=O)OC1=O,ChEMBL_CHEMBL48577,418.6,4.27,1.0,6.0,16.0,89.9,0.0,28.0,0,,,,,high,,,,high,,low,medium,,[]
CHEMBL51648,FC(F)(F)c1cc(CO[C@H]2OCCN[C@H]2c2ccccc2)cc(C(F)(F)F)c1,ChEMBL_CHEMBL51648,405.34,4.93,1.0,3.0,4.0,30.49,2.0,28.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL300079,COc1cccc(-c2c(C)n(Cc3ccccc3F)c3nc(C(C)(C)CO)c(CN(C)Cc4ccccn4)n3c2=O)c1,ChEMBL_CHEMBL300079,569.68,4.96,1.0,8.0,10.0,84.89,5.0,42.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL300080,COc1cccc(-c2c(C)n(Cc3ccccc3F)c3nc(C(C)(C)C)c(CN(C)CCc4ccccc4)n3c2=O)c1,ChEMBL_CHEMBL300080,566.72,6.64,0.0,6.0,9.0,51.77,5.0,42.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL299377,CC(=O)N(C)C1(c2ccccc2)CCN(CCCC2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1,ChEMBL_CHEMBL299377,606.64,7.42,0.0,3.0,8.0,43.86,3.0,42.0,0,,,,,high,,,,high,,medium,high,,[]
CHEMBL50977,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cncnc21,ChEMBL_CHEMBL50977,306.15,3.3,0.0,4.0,1.0,47.78,3.0,20.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL49919,CCc1c(-c2ccc(OCCCN3CCCCC3)cc2)cn2ccccc12,ChEMBL_CHEMBL49919,362.52,5.42,0.0,3.0,7.0,16.88,3.0,27.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL50647,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21,ChEMBL_CHEMBL50647,455.3,4.67,2.0,6.0,5.0,97.11,4.0,31.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL301387,CN(C)c1nc(C(F)(F)F)nc2c1ncn2Cc1ccc(Cl)cc1,ChEMBL_CHEMBL301387,355.75,3.61,0.0,5.0,3.0,46.84,3.0,24.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL51564,COc1ccc(O[C@@H]2C(CNC(C)=O)O[C@@H](OC)[C@H](O)C2OCc2ccccc2)cc1,ChEMBL_CHEMBL51564,431.49,1.9,2.0,7.0,9.0,95.48,2.0,31.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL300948,COC(=O)[C@H](CCSC)NC(=O)c1cccc2c(NC[C@@H](N)CS)cccc12,ChEMBL_CHEMBL300948,421.59,2.53,4.0,7.0,10.0,93.45,2.0,28.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL299422,Cc1cc(C)cc(Cn2cnc3c(N(C)C)nc(C(F)(F)F)nc32)c1,ChEMBL_CHEMBL299422,349.36,3.58,0.0,5.0,3.0,46.84,3.0,25.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL50879,N#Cc1cn(COC(CO)CO)c2ncnc(N)c12,ChEMBL_CHEMBL50879,263.26,-0.79,3.0,8.0,5.0,130.21,2.0,19.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL52038,C=CCn1cc(C#N)c2c(N)ncnc21,ChEMBL_CHEMBL52038,199.22,1.07,1.0,5.0,2.0,80.52,2.0,15.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL443215,COc1ccc(CNC(=O)COc2ccc(OCCNCC(O)COc3ccccc3)cc2)cc1,ChEMBL_CHEMBL443215,480.56,2.8,3.0,7.0,15.0,98.28,3.0,35.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL51484,NC(=O)c1cn(COC(CO)CO)c2ncnc(N)c12,ChEMBL_CHEMBL51484,281.27,-1.56,4.0,8.0,6.0,149.51,2.0,20.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL52286,CC(Oc1ccc(Oc2cnc3ccc(Cl)cc3n2)cc1)C(=O)NN,ChEMBL_CHEMBL52286,358.79,2.83,2.0,6.0,5.0,99.36,3.0,25.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL51084,CCOC(=O)/C=C1\CC2(CCCCC2)CC(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,ChEMBL_CHEMBL51084,485.59,5.05,1.0,6.0,6.0,101.07,3.0,36.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL300038,COc1ccc(C2(Cc3ccncc3)C(=O)N(Cc3ccncc3)c3ccccc32)cc1OC1CCCC1,ChEMBL_CHEMBL300038,505.62,5.88,0.0,5.0,8.0,64.55,4.0,38.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL48631,CN1C2CCC1[C@H](OC(=O)C(F)(c1ccccc1)c1ccccc1)CC2,ChEMBL_CHEMBL48631,353.44,4.07,0.0,3.0,4.0,29.54,2.0,26.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL299373,CN1C2CCC1[C@@H](OC(=O)C1c3ccccc3CCc3ccccc31)CC2,ChEMBL_CHEMBL299373,361.48,4.09,0.0,3.0,2.0,29.54,2.0,27.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL51581,CN1C2CCC1[C@H](OC(=O)c1cc(=O)c3ccccc3o1)CC2,ChEMBL_CHEMBL51581,313.35,2.58,0.0,5.0,2.0,59.75,2.0,23.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL300310,CNC(=O)c1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3NC)c3cccc(OC)c3nc12,ChEMBL_CHEMBL300310,479.56,3.91,4.0,7.0,7.0,121.45,4.0,34.0,0,,,,,high,,,,medium,,high,medium,,[]
CHEMBL52379,CNc1cc(NS(C)(=O)=O)ccc1Nc1c2cccc(C)c2nc2c(C)cccc12,ChEMBL_CHEMBL52379,420.54,5.16,3.0,5.0,5.0,83.12,4.0,30.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL48770,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)[C@@H](O)[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1,ChEMBL_CHEMBL48770,785.99,3.83,7.0,9.0,22.0,207.66,4.0,57.0,0,,,,,high,,,,medium,,high,medium,,[]
CHEMBL301833,CC[C@H](C)[C@H](NC(=O)[C@H](C(C)C)[C@@H](O)[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1,ChEMBL_CHEMBL301833,771.96,3.44,7.0,9.0,21.0,207.66,4.0,56.0,0,,,,,high,,,,medium,,high,medium,,[]
CHEMBL298341,CC[C@H](C)[C@H](NC(=O)[C@H](C(C)C)[C@H](O)[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccn1,ChEMBL_CHEMBL298341,835.06,3.34,8.0,10.0,22.0,236.76,3.0,60.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL299339,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2)s1,ChEMBL_CHEMBL299339,337.38,1.61,3.0,6.0,2.0,108.39,2.0,22.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL51429,CNc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(Br)cc2nc2c(OC)cccc12,ChEMBL_CHEMBL51429,501.41,5.32,3.0,6.0,6.0,92.35,4.0,31.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL51122,CN1CCN(C(=O)COc2ccc(OCCNCC(O)COc3ccccc3)cc2)CC1,ChEMBL_CHEMBL51122,443.54,1.25,2.0,7.0,12.0,83.5,2.0,32.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL424595,O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)N1CCC(O)CC1,ChEMBL_CHEMBL424595,444.53,1.46,3.0,7.0,12.0,100.49,2.0,32.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL50868,S=C(NCc1ccccc1)N1CCC(c2c[nH]cn2)CC1,ChEMBL_CHEMBL50868,300.43,2.66,2.0,2.0,3.0,43.95,2.0,21.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL50869,Fc1ccc(C/N=C(\S)N2CCC(c3c[nH]cn3)CC2)cc1,ChEMBL_CHEMBL50869,318.42,3.21,2.0,2.0,3.0,44.28,2.0,22.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL412045,NC(N)=NCCC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H]1CS/C=C\CC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,ChEMBL_CHEMBL412045,1046.18,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL407682,CC(C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]1CC/C=C\SC[C@@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,ChEMBL_CHEMBL407682,1048.19,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL269376,CC(C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]1CC/C=C/SC[C@@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,ChEMBL_CHEMBL269376,1048.19,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL51073,CC(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)CN1CCC[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(N)=O)C(C)C)C(C)C,ChEMBL_CHEMBL51073,716.88,-1.55,8.0,9.0,19.0,241.16,1.0,51.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL49903,N[C@H]1CC2CC[C@@H]1c1ccccc12,ChEMBL_CHEMBL49903,173.26,2.38,1.0,1.0,0.0,26.02,1.0,13.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL49904,CCCCCCCCCCCCC/C=C1\CC(CO)(COC(C)=O)OC1=O,ChEMBL_CHEMBL49904,382.54,4.86,1.0,5.0,15.0,72.83,0.0,27.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL52329,CCCCCCCCCCCCC/C=C1\CC(CO)(COC(C)=O)OS1(=O)=O,ChEMBL_CHEMBL52329,418.6,4.62,1.0,6.0,15.0,89.9,0.0,28.0,0,,,,,high,,,,high,,low,medium,,[]
CHEMBL299192,c1ccc(CCc2c(-c3ccc(OCCCN4CCCCC4)cc3)cn3ccccc23)cc1,ChEMBL_CHEMBL299192,438.62,6.65,0.0,3.0,9.0,16.88,4.0,33.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL51462,CCc1c(-c2ccc(OCCCN3CCCCC3)cc2)cc2ccccn12,ChEMBL_CHEMBL51462,362.52,5.42,0.0,3.0,7.0,16.88,3.0,27.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL266450,NC(N)=NCCC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H]1CS/C=C/CC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,ChEMBL_CHEMBL266450,1046.18,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL299075,c1ccc(-c2c(-c3ccc(OCCCN4CCCCC4)cc3)cn3ccccc23)cc1,ChEMBL_CHEMBL299075,410.56,6.53,0.0,3.0,7.0,16.88,4.0,31.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL299123,CO[C@@]12C(COC(N)=O)C3=C(C(=O)C(C)=C(NCC(O)CN)C3=O)N1CC1NC12,ChEMBL_CHEMBL299123,407.43,-2.7,5.0,10.0,7.0,179.15,0.0,29.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL51837,COc1ccc(CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(NC(=O)C(=O)O)cc2)NC(C)=O)cc1,ChEMBL_CHEMBL51837,542.55,0.43,6.0,7.0,13.0,200.23,2.0,39.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL49527,CN1C(=O)C[S+]([O-])c2cc(C3=NNC(=O)CC3)ccc21,ChEMBL_CHEMBL49527,291.33,0.38,1.0,4.0,1.0,84.83,1.0,20.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL49533,CC1CC(=O)NN=C1c1ccc2c(c1)[Se]CC(=O)N2,ChEMBL_CHEMBL49533,322.23,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL49447,CO[C@@H]1OC(CNC(=O)C(C)(C)C)[C@@H](O)C(O)[C@@H]1O,ChEMBL_CHEMBL49447,277.32,-1.4,4.0,6.0,3.0,108.25,0.0,19.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL889,O=P(O)(NCCCl)NCCCl,PALIFOSFAMIDE,221.02,0.74,3.0,1.0,6.0,61.36,0.0,11.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL298790,NC(=O)c1cn(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,ChEMBL_CHEMBL298790,325.28,-3.02,5.0,10.0,4.0,178.97,2.0,23.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL49418,CSCC[C@@H](C(=O)O)N(C)C(=O)c1cccc2c(NC[C@@H](N)CS)cccc12,ChEMBL_CHEMBL49418,421.59,2.79,4.0,6.0,10.0,95.66,2.0,28.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL49554,Fc1cccc(C/N=C(\S)N2CCC(c3c[nH]cn3)CC2)c1,ChEMBL_CHEMBL49554,318.42,3.21,2.0,2.0,3.0,44.28,2.0,22.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL297016,CSCC[C@H](/N=C(\S)c1cccc2c(NC[C@@H](N)CS)cccc12)C(=O)O,ChEMBL_CHEMBL297016,423.63,3.39,5.0,6.0,10.0,87.71,2.0,27.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL49876,N#Cc1ccccc1N1CCN(CNC(=O)c2ccc(Cl)cc2)CC1,ChEMBL_CHEMBL49876,354.84,2.72,1.0,4.0,4.0,59.37,2.0,25.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL50487,CCCc1c(OCCOCCOCCOc2c(C(C)=O)ccc(OCC(=O)O)c2CCC)ccc(C(C)=O)c1O,ChEMBL_CHEMBL50487,560.64,4.66,2.0,9.0,20.0,137.82,2.0,40.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL296650,O=C(NCC(O)c1ccc(O)c(O)c1)c1ccccc1SSc1ccccc1C(=O)NCC(O)c1ccc(O)c(O)c1,ChEMBL_CHEMBL296650,608.69,4.24,8.0,10.0,11.0,179.58,4.0,42.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL49192,CCOC(=O)/C=C1\CC2(CCCC2)CC(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,ChEMBL_CHEMBL49192,471.56,4.66,1.0,6.0,6.0,101.07,3.0,35.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL301971,COc1ccc(C/C(C(=O)c2ccc(OC)cc2)=C(/C(=O)[O-])c2ccc3nsnc3c2)cc1.[Na+],ChEMBL_CHEMBL301971,482.49,4.67,1.0,7.0,8.0,98.61,4.0,33.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL301497,CN1C2CCC1[C@H](OC(=O)C1c3ccccc3CCc3ccccc31)CC2,ChEMBL_CHEMBL301497,361.48,4.09,0.0,3.0,2.0,29.54,2.0,27.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL296859,CN1C2CCC1[C@H](OC(=O)N1c3ccccc3Sc3cccnc31)CC2,ChEMBL_CHEMBL296859,367.47,4.45,0.0,5.0,1.0,45.67,2.0,26.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL432309,CC[C@H](C)[C@H](NC(=O)[C@H](CC1CCCCC1)[C@@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1,ChEMBL_CHEMBL432309,866.12,5.68,7.0,9.0,22.0,207.66,4.0,63.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL298303,NC(=O)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)C(F)(F)CCc1ccccc1,ChEMBL_CHEMBL298303,551.59,3.72,3.0,5.0,14.0,127.59,3.0,40.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL48582,CS(=O)(=O)O.C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,SAFINAMIDE MESYLATE,398.46,2.37,2.0,3.0,7.0,64.35,2.0,22.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL51953,O=C(NCCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CC3)Nc1ccc(I)cc1,ChEMBL_CHEMBL51953,502.4,4.04,2.0,3.0,5.0,47.61,2.0,29.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL891,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,CLOXACILLIN,435.89,2.55,2.0,6.0,4.0,112.74,2.0,29.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL48156,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(N)ccc3nc2-1,ChEMBL_CHEMBL48156,363.37,1.66,2.0,7.0,1.0,107.44,3.0,27.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL52057,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc4c(cc3nc2-1)OCO4,ChEMBL_CHEMBL52057,392.37,1.81,1.0,8.0,1.0,99.88,3.0,29.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL50836,CCOC(CN1CCN(C(=O)c2ccccc2SSc2ccccc2C(=O)N2CCN(CC(OCC)c3ccccc3)CC2)CC1)c1ccccc1,ChEMBL_CHEMBL50836,739.02,7.56,0.0,8.0,15.0,65.56,4.0,52.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL50020,CC(C)N/C=N/c1ccc(-c2c[nH]cn2)cc1.Cl.Cl,ChEMBL_CHEMBL50020,301.22,2.93,2.0,2.0,4.0,53.07,2.0,17.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL299837,COc1cc(C(=O)NS(=O)(=O)c2ccccc2Cl)ccc1Cc1nn(C)c2ccc(NC(=O)NC3CCC3)cc12,ChEMBL_CHEMBL299837,582.08,4.62,3.0,7.0,8.0,131.42,4.0,40.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL297514,CC(=O)Oc1c(-c2cc3ccccc3[nH]2)[nH]c2ccccc12,ChEMBL_CHEMBL297514,290.32,4.24,2.0,2.0,2.0,57.88,4.0,22.0,0,,,,,medium,,,,medium,,high,low,,[]
CHEMBL49902,CCCCC1(CCCC)CC[C@H]2CC(=O)N[C@H](CO)C[C@]2(C)C1,ChEMBL_CHEMBL49902,323.52,4.43,2.0,2.0,7.0,49.33,0.0,23.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL48411,COc1ccccc1C(=O)/C(Cc1cc(OC)c(OC)c(OC)c1)=C(\C(=O)[O-])c1ccc2nsnc2c1.[Na+],ChEMBL_CHEMBL48411,542.55,4.69,1.0,9.0,10.0,117.07,4.0,37.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL297573,CNC(=O)c1ccc2c(Nc3ccc(NS(C)(=O)=O)cc3NC)c3ccccc3nc2c1,ChEMBL_CHEMBL297573,449.54,3.9,4.0,6.0,6.0,112.22,4.0,32.0,0,,,,,high,,,,medium,,high,medium,,[]
CHEMBL299776,CNc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc(NC(=O)OC)ccc12,ChEMBL_CHEMBL299776,465.54,4.72,4.0,7.0,6.0,121.45,4.0,33.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL48543,CNc1ccc2c(Nc3ccc(NS(C)(=O)=O)cc3NC)c3ccccc3nc2c1,ChEMBL_CHEMBL48543,421.53,4.59,4.0,6.0,6.0,95.15,4.0,30.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL296283,COC(=O)SNN(C)S(=O)(=O)c1ccc(OC)cc1,ChEMBL_CHEMBL296283,306.37,1.23,1.0,7.0,5.0,84.94,1.0,19.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL442353,CNc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc([N+](=O)[O-])ccc12,ChEMBL_CHEMBL442353,437.48,4.45,3.0,7.0,6.0,126.26,4.0,31.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL49846,COC(=O)SNN(C)S(=O)(=O)c1ccc(Br)cc1,ChEMBL_CHEMBL49846,355.24,1.99,1.0,6.0,4.0,75.71,1.0,18.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL49898,CCN1CCC[C@H]1CNC(=O)c1cc2cc(Br)ccc2cc1OC,ChEMBL_CHEMBL49898,391.31,3.83,1.0,3.0,5.0,41.57,2.0,24.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL48492,O=C(NCc1ccco1)c1ccccc1SSc1ccccc1C(=O)NCc1ccco1,ChEMBL_CHEMBL48492,464.57,5.53,2.0,6.0,9.0,84.48,4.0,32.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL301110,CC(Nc1ccc(Oc2cnc3ccc(Cl)cc3n2)cc1)C(=O)O,ChEMBL_CHEMBL301110,343.77,3.96,2.0,5.0,5.0,84.34,3.0,24.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL300050,CC[C@H](C)[C@H](NC(=O)[C@H]1CCCN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@H](C(=O)OC)C(C)C,ChEMBL_CHEMBL300050,861.05,-1.23,9.0,12.0,25.0,287.69,1.0,61.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL299659,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,ChEMBL_CHEMBL299659,667.8,4.92,5.0,7.0,16.0,146.22,4.0,49.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL300427,COc1ccc(C2(Cc3ccncc3)C(=O)N(S(=O)(=O)c3ccc(C)cc3)c3ccccc32)cc1OC1CCCC1,ChEMBL_CHEMBL300427,568.7,5.98,0.0,6.0,8.0,85.8,4.0,41.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL296591,CCCCCCCCCCCCCCCCCCC1(O)C[N+](C)(C)CCO1.[Br-],ChEMBL_CHEMBL296591,464.57,6.43,1.0,2.0,17.0,29.46,0.0,27.0,0,,,,,high,,,,high,,low,medium,,[]
CHEMBL300939,CCCCN(CCCC)CCCOc1ccc(-c2nc3ccccc3s2)cc1,ChEMBL_CHEMBL300939,396.6,6.63,0.0,4.0,12.0,25.36,3.0,28.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL417193,CN1C=CCC(C(=O)OCCOC(=O)C2N3C(=O)C(NC(=O)Cc4ccccc4)C3SC2(C)C)=C1,ChEMBL_CHEMBL417193,499.59,1.6,1.0,8.0,8.0,105.25,1.0,35.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL300239,CCCCc1nc2cccc(CC(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,ChEMBL_CHEMBL300239,466.55,4.9,2.0,6.0,9.0,109.58,5.0,35.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL300451,CCCCc1nc2cccc(CC(=O)OCC)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,ChEMBL_CHEMBL300451,494.6,5.38,1.0,7.0,10.0,98.58,5.0,37.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL300474,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c(-c2cc(OC)c(OC)c(OC)c2)c(C(=O)OC)n1CCc1ccc(OC)cc1,ChEMBL_CHEMBL300474,649.69,5.7,0.0,12.0,14.0,122.14,4.0,47.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL296830,CC(=O)Nc1cc2c(cc1O)-c1ccccc1C2,ChEMBL_CHEMBL296830,239.27,2.92,2.0,2.0,1.0,49.33,2.0,18.0,0,,,,,medium,,,,low,,medium,low,,[]
CHEMBL50871,CCOC(=O)C1CCCCN1C(=O)C(=O)OC,ChEMBL_CHEMBL50871,243.26,0.1,0.0,5.0,2.0,72.91,0.0,17.0,0,,,,,low,,,,low,,low,low,,[]
